0	3	8896 13782 15282
0	3	4153 10421 16403
0	3	2783 15033 19387
0	3	3512 6337 12427 16044
0	3	14723 14747 17829
0	3	578 3081 6681
1	4	8896 13782 15282
1	4	2895 8858 9801
1	4	4153 10421 16403
1	4	2783 15033 19387
1	4	6337 12427 16044
1	4	3512 6337 12427
1	4	4202 11838 14168
1	4	14723 14747 17829
1	4	578 3081 6681
1	4	578 3081 9624
1	4	2332 12308 16666
2	5	8896 13782 15282
2	5	10553 13112 13493
2	5	2895 8858 9801
2	5	4153 10421 16403
2	5	2783 15033 19387
2	5	6337 12427 16044
2	5	3512 6337 12427
2	5	578 3081 6681 9624
3	6	8896 13782 15282
3	6	2895 8858 9801
3	6	4153 10421 16403
3	6	2783 15033 19387
3	6	6337 12427 16044
3	6	3512 6337 12427
3	6	837 11361 12557
3	6	578 3081 6681 9624
4	7	8896 13782 15282
4	7	2895 8858 9801
4	7	4153 10421 16403
4	7	2783 15033 19387
4	7	6337 12427 16044
4	7	3512 6337 12427
4	7	5733 13044 19895
4	7	837 11361 12557
4	7	2087 2450 3749
4	7	578 3081 6681 9624
5	8	8896 13782 15282
5	8	2895 8858 9801
5	8	4153 10421 16403
5	8	2783 15033 19387
5	8	6337 12427 16044
5	8	3512 6337 12427
5	8	837 11361 12557
5	8	2087 2450 3749
5	8	578 3081 6681 9624
6	9	8896 13782 15282
6	9	2895 8858 9801
6	9	4153 10421 16403
6	9	2783 15033 19387
6	9	6337 12427 16044
6	9	3512 6337 12427
6	9	837 11361 12557
6	9	2087 2450 3749
6	9	578 3081 6681 9624
7	10	8896 13782 15282
7	10	2895 8858 9801
7	10	4153 10421 16403
7	10	2783 15033 19387
7	10	6337 12427 16044
7	10	3512 6337 12427
7	10	837 11361 12557
7	10	8695 13132 14564
7	10	578 3081 6681 9624
